sasdate,^GSPC,^HSCE,^HSI,^KS200,^N225,^STOXX50E
2012-05-08,1363.719971,10525.75,20484.75,261.1199951,9181.650391,2236.110107
2012-05-09,1354.579956,10356.63965,20330.64063,258.7900085,9045.05957,2225.629883
2012-05-10,1357.98999,10289.80957,20227.2793,257.8900146,9009.650391,2247.379883
2012-05-11,1353.390015,10143.07031,19964.63086,254,8953.30957,2254.540039
2012-05-14,1338.349976,9986.980469,19735.03906,254.1100006,8973.839844,2201.949951
2012-05-15,1330.660034,10084.58984,19894.31055,252.3200073,8900.740234,2178.669922
2012-05-16,1324.800049,9741.969727,19259.83008,243.9299927,8801.169922,2175.340088
2012-05-17,1304.859985,9700.870117,19200.92969,244.4799957,8876.589844,2175.340088
2012-05-18,1295.219971,9577.179688,18951.84961,235.8500061,8611.30957,2144.689941
2012-05-21,1315.98999,9577.179688,18922.32031,238.6199951,8633.889648,2150.159912
2012-05-22,1316.630005,9698.599609,19039.15039,242.6600037,8729.290039,2192.850098
2012-05-23,1318.859985,9573.94043,18786.18945,239.7599945,8556.599609,2134.050049
2012-05-24,1320.680054,9541.330078,18666.40039,240.5099945,8563.379883,2156.52002
2012-05-25,1317.819946,9539.290039,18713.41016,241.6000061,8580.389648,2161.870117
2012-05-28,1317.819946,9647.790039,18800.99023,241.6000061,8593.150391,2161.870117
2012-05-29,1332.420044,9858.19043,19055.46094,245.2599945,8657.080078,2160.310059
2012-05-30,1313.319946,9690.669922,18690.2207,244.6799927,8633.19043,2116.179932
2012-05-31,1310.329956,9686.030273,18629.51953,244.0500031,8542.730469,2118.939941
2012-06-01,1278.040039,9620.870117,18558.33984,242.9799957,8440.25,2068.659912
2012-06-04,1278.180054,9375.330078,18185.58984,236.3000031,8295.629883,2078.959961
2012-06-05,1285.5,9397.990234,18259.0293,238.7899933,8382,2087.310059
2012-06-06,1315.130005,9438.030273,18520.5293,238.7899933,8533.530273,2137.72998
2012-06-07,1314.98999,9438.030273,18678.28906,245.5099945,8639.719727,2143.080078
2012-06-08,1325.660034,9352.790039,18502.33984,243.6900024,8459.259766,2143.899902
2012-06-11,1308.930054,9574.799805,18953.63086,248.3000031,8624.900391,2137.699951
2012-06-12,1324.180054,9519.530273,18872.56055,246.4299927,8536.719727,2143.379883
2012-06-13,1314.880005,9658.469727,19026.51953,247.0800018,8587.839844,2143.5
2012-06-14,1329.099976,9518.589844,18808.40039,248.6199951,8568.889648,2148.209961
2012-06-15,1342.839966,9744.549805,19233.93945,246.5700073,8569.320313,2181.22998
2012-06-18,1344.780029,9818.759766,19427.81055,251.3699951,8721.019531,2155.639893
2012-06-19,1357.97998,9800.230469,19416.66992,251.3099976,8655.870117,2198.01001
2012-06-20,1355.689941,9821.219727,19518.84961,252.9199982,8752.30957,2207.48999
2012-06-21,1325.51001,9663.419922,19265.07031,250.4600067,8824.070313,2199.419922
2012-06-22,1335.02002,9504.19043,18995.13086,244.1499939,8798.349609,2186.810059
2012-06-25,1313.719971,9364.030273,18897.44922,240.75,8734.620117,2130.709961
2012-06-26,1319.98999,9398.290039,18981.83984,239.6799927,8663.990234,2127.949951
2012-06-27,1331.849976,9461.219727,19176.94922,239.8500061,8730.490234,2165.610107
2012-06-28,1329.040039,9336.379883,19025.26953,239.9799957,8874.110352,2157.620117
2012-06-29,1362.160034,9574.839844,19441.46094,244.8999939,9006.780273,2264.719971
2012-07-02,1365.51001,9574.839844,19441.46094,244.4600067,9003.480469,2292.080078
2012-07-03,1374.02002,9711.570313,19735.5293,246.8000031,9066.589844,2320.429932
2012-07-04,1374.02002,9684.469727,19709.75,246.8000031,9104.169922,2312.409912
2012-07-05,1367.579956,9702.910156,19809.13086,247.6699982,9079.799805,2284.919922
2012-07-06,1354.680054,9679.620117,19800.64063,245.0700073,9020.75,2235.51001
2012-07-09,1352.459961,9447.240234,19428.08984,241.7299957,8896.879883,2227.909912
2012-07-10,1341.469971,9386.660156,19396.35938,240.8800049,8857.730469,2241.850098
2012-07-11,1341.449951,9373.339844,19419.86914,240.3399963,8851,2246.22998
2012-07-12,1334.76001,9166.709961,19025.10938,234.6600037,8720.009766,2228.01001
2012-07-13,1356.780029,9237.040039,19092.63086,238.7700043,8724.120117,2259.090088
2012-07-16,1353.640015,9218.780273,19121.33984,239.3899994,8724.120117,2251.959961
2012-07-17,1363.670044,9380.669922,19455.33008,240.1900024,8755,2250.75
2012-07-18,1372.780029,9292.549805,19239.88086,236.4199982,8726.740234,2284.699951
2012-07-19,1376.51001,9514.849609,19559.05078,240.4400024,8795.549805,2302.449951
2012-07-20,1362.660034,9570.509766,19640.80078,240.3500061,8669.870117,2237.330078
2012-07-23,1350.52002,9271.599609,19053.4707,235.75,8508.320313,2179.310059
2012-07-24,1338.310059,9217.230469,18903.19922,236.6499939,8488.089844,2151.540039
2012-07-25,1337.890015,9218.860352,18877.33008,233.4900055,8365.900391,2159.090088
2012-07-26,1360.02002,9210.919922,18892.78906,235.3300018,8443.099609,2251.050049
2012-07-27,1385.969971,9398.849609,19274.96094,242.2299957,8566.639648,2301.22998
2012-07-30,1385.300049,9523.429688,19585.40039,242.2299957,8635.44043,2340.310059
2012-07-31,1379.319946,9674.269531,19796.81055,250.0800018,8695.05957,2325.719971
2012-08-01,1375.319946,9762.370117,19820.38086,249.6000061,8641.849609,2325.719971
2012-08-02,1365,9669.209961,19690.19922,247.8999939,8653.179688,2263.360107
2012-08-03,1390.98999,9660.990234,19666.17969,244.8099976,8555.110352,2372.580078
2012-08-06,1394.22998,9812.919922,19998.7207,250.3600006,8726.290039,2399.320068
2012-08-07,1401.349976,9851.75,20072.55078,250.3899994,8803.30957,2440.23999
2012-08-08,1402.219971,9867.759766,20065.51953,252.8399963,8881.160156,2432.280029
2012-08-09,1402.800049,9962.169922,20269.4707,258.0799866,8978.599609,2437.040039
2012-08-10,1405.869995,9905.219727,20136.11914,258.9100037,8891.44043,2423.219971
2012-08-13,1404.109985,9814.589844,20081.35938,256.6499939,8885.150391,2415.959961
2012-08-14,1403.930054,9915.44043,20291.67969,260.1099854,8929.879883,2432.290039
2012-08-15,1405.530029,9779.05957,20052.28906,260.1099854,8925.040039,2430.389893
2012-08-16,1415.51001,9741.780273,19962.94922,260.0799866,9092.759766,2456.530029
2012-08-17,1418.160034,9831.120117,20116.07031,258.2000122,9162.5,2471.530029
2012-08-20,1418.130005,9794.860352,20104.26953,258.0299988,9171.160156,2466.320068
2012-08-21,1413.170044,9825.950195,20100.08984,257.5,9156.919922,2490.27002
2012-08-22,1413.48999,9698.830078,19887.7793,256.2099915,9131.740234,2452.72998
2012-08-23,1402.079956,9836.139648,20132.24023,257.2799988,9178.120117,2429.169922
2012-08-24,1411.130005,9674.820313,19880.0293,253.7299957,9070.759766,2434.22998
2012-08-27,1410.439941,9544.620117,19798.66992,252.7700043,9085.389648,2461.820068
2012-08-28,1409.300049,9521.769531,19811.80078,252.5700073,9033.290039,2442.120117
2012-08-29,1410.48999,9470.459961,19788.50977,254.2200012,9069.80957,2434.22998
2012-08-30,1399.47998,9340.860352,19552.91016,250.9600067,8983.780273,2403.800049
2012-08-31,1406.579956,9280.25,19482.57031,250.5599976,8839.910156,2440.709961
2012-09-03,1406.579956,9287.509766,19559.21094,250.5599976,8783.889648,2463.169922
2012-09-04,1404.939941,9195.780273,19429.91016,250.5599976,8775.509766,2436.540039
2012-09-05,1403.439941,9020.339844,19145.07031,245.75,8679.820313,2441.810059
2012-09-06,1432.119995,9069.389648,19209.30078,246.7899933,8680.570313,2524.949951
2012-09-07,1437.920044,9428.209961,19802.16016,254.0200043,8871.650391,2538.600098
2012-09-10,1429.079956,9393.599609,19827.16992,253.3800049,8869.370117,2528.530029
2012-09-11,1433.560059,9377.070313,19857.88086,252.7299957,8807.379883,2557.649902
2012-09-12,1436.560059,9488.519531,20075.39063,256.9500122,8959.959961,2564.800049
2012-09-13,1459.98999,9480.269531,20047.63086,256.8699951,8995.150391,2543.219971
2012-09-14,1465.77002,9829.429688,20629.7793,265.019989,9159.389648,2594.560059
2012-09-17,1461.189941,9780.919922,20658.10938,263.9700012,9159.389648,2583.570068
2012-09-18,1459.319946,9683.889648,20601.92969,264.25,9123.769531,2553.399902
2012-09-19,1461.050049,9849.05957,20841.91016,264.4400024,9232.209961,2567.669922
2012-09-20,1460.26001,9707.910156,20590.91992,261.8699951,9086.980469,2553.030029
2012-09-21,1460.150024,9804.769531,20734.93945,263.4100037,9110,2577.080078
2012-09-24,1456.890015,9767.490234,20694.69922,263.5599976,9069.290039,2557.889893
2012-09-25,1441.589966,9745.400391,20698.67969,262.0299988,9091.540039,2568.47998
2012-09-26,1433.319946,9628.400391,20527.73047,260.4200134,8906.700195,2498.52002
2012-09-27,1447.150024,9768.700195,20762.28906,261.6199951,8949.870117,2506.060059
2012-09-28,1440.670044,9831.620117,20840.38086,262.4899902,8870.160156,2454.26001
2012-10-01,1444.48999,9831.620117,20840.38086,262.4899902,8796.509766,2498.810059
2012-10-02,1445.75,9831.620117,20840.38086,262.480011,8786.049805,2493.590088
2012-10-03,1450.98999,9828.219727,20888.2793,262.480011,8746.870117,2492.47998
2012-10-04,1461.400024,9848.530273,20907.94922,261.9200134,8824.589844,2485.75
2012-10-05,1460.930054,9965.179688,21012.38086,262.0700073,8863.299805,2531.209961
2012-10-08,1455.880005,9839.839844,20824.56055,260.1099854,8863.299805,2496.090088
2012-10-09,1441.47998,9967.040039,20937.2793,259.6600037,8769.589844,2472.22998
2012-10-10,1432.560059,10041.11035,20919.59961,255.1499939,8596.230469,2456.540039
2012-10-11,1432.839966,10231.2002,20999.05078,252.8399963,8546.780273,2487.080078
2012-10-12,1428.589966,10345.28027,21136.42969,252.4400024,8534.120117,2469.090088
2012-10-15,1440.130005,10375.32031,21148.25,251.4400024,8577.929688,2485.120117
2012-10-16,1454.920044,10367.45996,21207.07031,253.9799957,8701.30957,2547.899902
2012-10-17,1460.910034,10491.45996,21416.64063,256.0599976,8806.549805,2569.830078
2012-10-18,1457.339966,10636.25,21518.71094,257.269989,8982.860352,2574.189941
2012-10-19,1433.189941,10683.61035,21551.75977,254.7899933,9002.679688,2542.23999
2012-10-22,1433.819946,10742.79004,21697.55078,254.2200012,9010.709961,2531.100098
2012-10-23,1413.109985,10742.79004,21697.55078,251.8600006,9014.25,2477.919922
2012-10-24,1408.75,10638.73047,21763.7793,249.8000031,8954.299805,2490.580078
2012-10-25,1412.969971,10616.42969,21810.23047,251.7200012,9055.200195,2483.429932
2012-10-26,1411.939941,10449.53027,21545.57031,247.1799927,8933.05957,2496.100098
2012-10-29,1411.939941,10546.24023,21511.05078,247.6600037,8929.339844,2478.840088
2012-10-30,1411.939941,10458.25977,21428.58008,248.5200043,8841.980469,2515.98999
2012-10-31,1412.160034,10582.0498,21641.82031,250.1799927,8928.290039,2503.639893
2012-11-01,1427.589966,10701.20996,21821.86914,247.8300018,8946.870117,2533.870117
2012-11-02,1414.199951,10833.73047,22111.33008,251.0399933,9051.219727,2547.149902
2012-11-05,1417.26001,10768.28027,22006.40039,249.5,9007.44043,2517.669922
2012-11-06,1428.390015,10734.41992,21944.42969,252.3000031,8975.150391,2535.939941
2012-11-07,1394.530029,10813.33984,22099.84961,253.6999969,8972.889648,2479.100098
2012-11-08,1377.51001,10527.12988,21566.91016,250.1300049,8837.150391,2479.129883
2012-11-09,1379.849976,10454.84961,21384.38086,248.6900024,8757.599609,2479.820068
2012-11-12,1380.030029,10443.46973,21430.30078,248.1799927,8676.44043,2473.52002
2012-11-13,1374.530029,10230.07031,21188.65039,246.8999939,8661.049805,2493.139893
2012-11-14,1355.48999,10405.75977,21441.99023,247.8000031,8664.730469,2472.840088
2012-11-15,1353.329956,10199.59961,21108.92969,244.6399994,8829.719727,2461.77002
2012-11-16,1359.880005,10242.7002,21159.00977,243.4499969,9024.160156,2427.320068
2012-11-19,1386.890015,10290.20996,21262.06055,245.8200073,9153.200195,2495.209961
2012-11-20,1387.810059,10227.24023,21228.2793,247.7200012,9142.639648,2509.620117
2012-11-21,1391.030029,10397.73047,21524.35938,247.0200043,9222.519531,2519.679932
2012-11-22,1391.030029,10492.08984,21743.19922,247.0200043,9366.799805,2535.090088
2012-11-23,1409.150024,10606.99023,21913.98047,251.4400024,9366.799805,2557.030029
2012-11-26,1406.290039,10568.41016,21861.81055,250.7299957,9388.94043,2542.52002
2012-11-27,1398.939941,10527.83984,21844.0293,253.4100037,9423.299805,2543.449951
2012-11-28,1409.930054,10399.16016,21708.98047,251.7200012,9308.349609,2546.840088
2012-11-29,1415.949951,10488.09961,21922.89063,254.7299957,9400.879883,2581.689941
2012-11-30,1416.180054,10622.66992,22030.39063,254.25,9446.009766,2575.25
2012-12-03,1409.459961,10458.91016,21767.84961,255.5700073,9458.179688,2582.360107
2012-12-04,1407.050049,10523.88965,21799.9707,254.8300018,9432.459961,2590.830078
2012-12-05,1409.280029,10830.04004,22270.91016,256.6300049,9468.839844,2592.090088
2012-12-06,1413.939941,10865.07031,22249.81055,257.269989,9545.160156,2603.409912
2012-12-07,1418.069946,10919.24023,22191.16992,258.7799988,9527.389648,2601.370117
2012-12-10,1418.550049,10993.90039,22276.7207,259.0299988,9533.75,2596.02002
2012-12-11,1427.839966,10991.86035,22323.93945,260.1199951,9525.320313,2624.030029
2012-12-12,1428.47998,11161.55957,22503.34961,261.6700134,9581.459961,2630.340088
2012-12-13,1419.449951,11142.91992,22445.58008,265.7900085,9742.730469,2627.659912
2012-12-14,1413.579956,11307.41992,22605.98047,264.5599976,9737.55957,2630.540039
2012-12-17,1430.359985,11294.11035,22513.60938,262.7600098,9828.879883,2628.01001
2012-12-18,1446.790039,11301.71973,22494.73047,264.230011,9923.009766,2643.5
2012-12-19,1435.810059,11388.40039,22623.36914,264.230011,10160.40039,2654.689941
2012-12-20,1443.689941,11352.4502,22659.7793,264.7799988,10039.33008,2658.300049
2012-12-21,1430.150024,11229.08984,22506.28906,261.8900146,9940.05957,2651.090088
2012-12-24,1426.660034,11270.94043,22541.17969,262.1099854,9940.05957,2651.090088
2012-12-25,1426.660034,11270.94043,22541.17969,262.1099854,10080.12012,2651.090088
2012-12-26,1419.829956,11270.94043,22541.17969,262.1099854,10230.36035,2651.090088
2012-12-27,1418.099976,11348.5,22619.7793,262.6799927,10322.98047,2659.949951
2012-12-28,1402.430054,11378.24023,22666.58984,263.9200134,10395.17969,2626.850098
2012-12-31,1426.189941,11436.16016,22656.91992,263.9200134,10395.17969,2626.850098
2013-01-02,1462.420044,11897.66016,23311.98047,269.1600037,10395.17969,2626.850098
2013-01-03,1459.369995,11987.23047,23398.59961,267.519989,10395.17969,2701.219971
2013-01-04,1466.469971,11937.4502,23331.08984,266.1400146,10688.11035,2709.350098
2013-01-07,1461.890015,11973.07031,23329.75,265.9700012,10599.00977,2695.560059
2013-01-08,1457.150024,11714.15039,23111.18945,263.9500122,10508.05957,2691.449951
2013-01-09,1461.02002,11817.76953,23218.4707,262.8999939,10578.57031,2706.389893
2013-01-10,1472.119995,11931.46973,23354.31055,264.9500122,10652.63965,2708.27002
2013-01-11,1472.050049,11842.58984,23264.07031,263.3200073,10801.57031,2717.790039
2013-01-14,1470.680054,12003.75,23413.25977,264.7999878,10801.57031,2715.159912
2013-01-15,1472.339966,12006.82031,23381.50977,261.4299927,10879.08008,2701.590088
2013-01-16,1472.630005,11907.51953,23356.99023,260.4899902,10600.44043,2702.540039
2013-01-17,1480.939941,11858.20996,23339.75977,260.1000061,10609.63965,2718.929932
2013-01-18,1485.97998,12105.70996,23601.7793,261.7099915,10913.2998,2709.590088
2013-01-21,1485.97998,12125.88965,23590.91016,261.2999878,10747.74023,2726.629883
2013-01-22,1492.560059,12196.74023,23658.99023,262.9100037,10709.92969,2716.699951
2013-01-23,1494.810059,12166.7002,23635.09961,261.1000061,10486.99023,2708.280029
2013-01-24,1494.819946,12095.76953,23598.90039,258.7399902,10620.87012,2722.959961
2013-01-25,1502.959961,12001.80957,23580.42969,256.0599976,10926.65039,2744.179932
2013-01-28,1500.180054,12100.08008,23671.88086,254.6600037,10824.30957,2744.5
2013-01-29,1507.839966,12077.87012,23655.16992,257.2200012,10866.71973,2749.27002
2013-01-30,1501.959961,12172.24023,23822.06055,258.4700012,11113.9502,2732.120117
2013-01-31,1498.109985,12130.58984,23729.5293,258.0700073,11138.66016,2702.97998
2013-02-01,1513.170044,12215.03027,23721.83984,257.6400146,11191.33984,2710.080078
2013-02-04,1495.709961,12156.58008,23685.00977,256.8900146,11260.34961,2625.169922
2013-02-05,1511.290039,11813.38965,23148.5293,254.8200073,11046.91992,2651.209961
2013-02-06,1512.119995,11849.25,23256.92969,254.3099976,11463.75,2617.350098
2013-02-07,1509.390015,11681.95996,23177,254,11357.07031,2597.919922
2013-02-08,1517.930054,11649.78027,23215.16016,257.0899963,11153.16016,2630.300049
2013-02-11,1517.01001,11649.78027,23215.16016,257.0899963,11153.16016,2622.610107
2013-02-12,1519.430054,11649.78027,23215.16016,256.6499939,11369.12012,2648.830078
2013-02-13,1520.329956,11649.78027,23215.16016,260.9200134,11251.41016,2656.860107
2013-02-14,1521.380005,11649.78027,23413.25,261.4400024,11307.28027,2635.350098
2013-02-15,1519.790039,11845.2002,23444.56055,261.6099854,11173.83008,2615.26001
2013-02-18,1519.790039,11735.21973,23381.93945,261.6300049,11407.87012,2616.649902
2013-02-19,1530.939941,11525.7002,23143.91016,261.6300049,11372.33984,2662.370117
2013-02-20,1511.949951,11683.04004,23307.41016,268.0700073,11468.28027,2640.350098
2013-02-21,1502.420044,11426.21973,22906.66992,266.8500061,11309.12988,2579.76001
2013-02-22,1515.599976,11317.12988,22782.43945,267.1499939,11385.94043,2630.050049
2013-02-25,1487.849976,11333.98047,22820.08008,266.0100098,11662.51953,2651.860107
2013-02-26,1496.939941,11104.09961,22519.68945,264.6799927,11398.80957,2570.52002
2013-02-27,1515.98999,11144.33984,22577.00977,265.0400085,11253.96973,2611.889893
2013-02-28,1514.680054,11437.16992,23020.26953,268.0100098,11559.36035,2633.550049
2013-03-01,1518.199951,11344.24023,22880.2207,268.0100098,11606.37988,2616.75
2013-03-04,1525.199951,11104.65039,22537.81055,266.1400146,11652.29004,2619.780029
2013-03-05,1539.790039,11169.51953,22560.5,266.5400085,11683.4502,2683.02002
2013-03-06,1541.459961,11359.04004,22777.83984,267.25,11932.26953,2679.889893
2013-03-07,1544.26001,11311.4502,22771.43945,264.7799988,11968.08008,2690.850098
2013-03-08,1551.180054,11484.34961,23091.94922,264.5700073,12283.62012,2728.780029
2013-03-11,1556.219971,11435.82031,23090.82031,264.1499939,12349.0498,2718.709961
2013-03-12,1552.47998,11292.13965,22890.59961,262.4299927,12314.80957,2711.850098
2013-03-13,1554.52002,11037.41016,22556.65039,263.3299866,12239.66016,2704.72998
2013-03-14,1563.22998,11101.95996,22619.17969,263.3699951,12381.19043,2744.699951
2013-03-15,1560.699951,11020.88965,22533.10938,260.8399963,12560.9502,2725.719971
2013-03-18,1552.099976,10794.7002,22083.35938,258.2999878,12220.62988,2705.469971
2013-03-19,1548.339966,10740.0498,22041.85938,259.7900085,12468.23047,2671.959961
2013-03-20,1558.709961,10978.75,22256.43945,257.0400085,12468.23047,2708.899902
2013-03-21,1545.800049,10944.34961,22225.88086,255.8200073,12635.69043,2683.919922
2013-03-22,1556.890015,10896.48047,22115.30078,255.3300018,12338.53027,2681.669922
2013-03-25,1551.689941,10978,22251.15039,259.5799866,12546.45996,2649.280029
2013-03-26,1563.77002,10925.12988,22311.08008,260.5400085,12471.62012,2641.120117
2013-03-27,1562.849976,11033.61035,22464.82031,261.8599854,12493.79004,2612.459961
2013-03-28,1569.189941,10896.21973,22299.63086,261.8599854,12335.95996,2624.02002
2013-03-29,1569.189941,10896.21973,22299.63086,261.8599854,12397.91016,2624.02002
2013-04-01,1562.170044,10896.21973,22299.63086,261.8599854,12135.01953,2624.02002
2013-04-02,1570.25,10811.44043,22367.82031,260.7900085,12003.42969,2679.800049
2013-04-03,1553.689941,10758.7998,22337.49023,260.3599854,12362.2002,2639.01001
2013-04-04,1559.97998,10758.7998,22337.49023,257.0499878,12634.54004,2621.429932
2013-04-05,1553.280029,10429.30957,21726.90039,252.7700043,12833.63965,2585.280029
2013-04-08,1563.069946,10429.75977,21718.05078,252.3899994,13192.58984,2589.25
2013-04-09,1568.609985,10610.76953,21870.33984,252.5299988,13192.34961,2595.129883
2013-04-10,1587.72998,10694.23047,22034.56055,254.3399963,13288.12988,2661.620117
2013-04-11,1593.369995,10708.25,22101.26953,256.1799927,13549.16016,2674.330078
2013-04-12,1588.849976,10655.67969,22089.05078,252,13485.13965,2633.469971
2013-04-15,1552.359985,10440.75977,21772.66992,251.5099945,13275.66016,2624.709961
2013-04-16,1574.569946,10426.55957,21672.0293,251.7799988,13221.44043,2609.300049
2013-04-17,1552.01001,10300.92969,21569.66992,251.5099945,13382.88965,2553.48999
2013-04-18,1541.609985,10266.58984,21512.51953,247.8500061,13220.07031,2555.5
2013-04-19,1555.25,10587.32031,22013.57031,248.7700043,13316.48047,2575.159912
2013-04-22,1562.5,10590.75,22044.36914,251.4600067,13568.37012,2583.620117
2013-04-23,1578.780029,10425.08984,21806.60938,250.0099945,13529.65039,2662.879883
2013-04-24,1578.790039,10634.37012,22183.05078,252,13843.45996,2702.050049
2013-04-25,1585.160034,10772.75977,22401.24023,254.4900055,13926.08008,2704.409912
2013-04-26,1582.23999,10834.08008,22547.71094,253.0399933,13884.12988,2683.429932
2013-04-29,1593.609985,10785.58008,22580.76953,253.0399933,13884.12988,2717.379883
2013-04-30,1597.569946,10917.96973,22737.00977,255.7200012,13860.86035,2712
2013-05-01,1582.699951,10917.96973,22737.00977,255.7200012,13799.34961,2712
2013-05-02,1597.589966,10825.34961,22668.30078,254.9199982,13694.04004,2718.899902
2013-05-03,1614.420044,10845.99023,22689.96094,256.019989,13694.04004,2763.679932
2013-05-06,1617.5,11001.76953,22915.08984,255.1999969,13694.04004,2750.52002
2013-05-07,1625.959961,11115.0498,23047.08984,253.8399963,14180.24023,2769.080078
2013-05-08,1632.689941,11284.74023,23244.34961,254.0200043,14285.69043,2784.620117
2013-05-09,1626.670044,11266.88965,23211.48047,257.5299988,14191.48047,2784.620117
2013-05-10,1633.699951,11347.41016,23321.2207,252.7200012,14607.54004,2785.23999
2013-05-13,1633.77002,11109.26953,22989.81055,253.2899933,14782.20996,2777.389893
2013-05-14,1650.339966,11032.79004,22930.2793,256.2900085,14758.41992,2795.629883
2013-05-15,1658.780029,11083.29004,23044.24023,256.6000061,15096.03027,2809.580078
2013-05-16,1650.469971,11019.48047,23082.67969,258.9899902,15037.24023,2806.699951
2013-05-17,1667.469971,11019.48047,23082.67969,258.9899902,15138.12012,2817.98999
2013-05-20,1666.290039,11186.54004,23493.0293,258.6000061,15360.80957,2817.98999
2013-05-21,1669.160034,11083.23047,23366.36914,258.1799927,15381.01953,2821.649902
2013-05-22,1655.349976,11053.04004,23261.08008,260.1900024,15627.25977,2835.01001
2013-05-23,1650.51001,10746.7002,22669.67969,256.6600037,14483.98047,2776.780029
2013-05-24,1649.599976,10722.2998,22618.66992,257.3200073,14612.4502,2764.290039
2013-05-27,1649.599976,10753.49023,22686.05078,257.3200073,14142.65039,2795
2013-05-28,1660.060059,10920.58008,22924.25,258.5899963,14311.98047,2835.870117
2013-05-29,1648.359985,10751.29004,22554.92969,258.5899963,14326.45996,2786.540039
2013-05-30,1654.410034,10689.99023,22484.31055,261.2099915,13589.03027,2799.199951
2013-05-31,1630.73999,10599.20996,22392.16016,261.4700012,13774.54004,2769.639893
2013-06-03,1640.420044,10548.12988,22282.18945,260.2900085,13261.82031,2747.73999
2013-06-04,1631.380005,10537.49023,22285.51953,260.5400085,13533.75977,2755.699951
2013-06-05,1608.900024,10473.17969,22069.24023,256.5100098,13014.87012,2709.330078
2013-06-06,1622.560059,10361.21973,21838.42969,256.5100098,12904.01953,2676.209961
2013-06-07,1643.380005,10187.26953,21575.25977,251.1999969,12877.53027,2724.080078
2013-06-10,1642.810059,10126.96973,21615.08984,252.1999969,13514.2002,2719.399902
2013-06-11,1626.130005,9959.740234,21354.66016,250.1900024,13317.62012,2683.199951
2013-06-12,1612.52002,9959.740234,21354.66016,248.5,13289.32031,2666.52002
2013-06-13,1636.359985,9688.299805,20887.03906,244.4900055,12445.37988,2661.709961
2013-06-14,1626.72998,9667.419922,20969.14063,245.3600006,12686.51953,2667.320068
2013-06-17,1639.040039,9744.480469,21225.90039,244.7700043,13033.12012,2702.689941
2013-06-18,1651.810059,9733.540039,21225.88086,247.1300049,13007.28027,2700.929932
2013-06-19,1628.930054,9584.540039,20986.89063,245.4400024,13245.21973,2683.97998
2013-06-20,1588.189941,9265.299805,20382.86914,240.2599945,13014.58008,2586.449951
2013-06-21,1592.430054,9237.469727,20263.31055,236.5700073,13230.12988,2549.47998
2013-06-24,1573.089966,8938.629883,19813.98047,233.4700012,13062.78027,2511.830078
2013-06-25,1588.030029,8871.280273,19855.7207,231.75,12969.33984,2543.370117
2013-06-26,1603.26001,9164.639648,20338.55078,231.5200043,12834.00977,2602.810059
2013-06-27,1613.199951,9158.610352,20440.08008,231.5200043,13213.5498,2619.860107
2013-06-28,1606.280029,9311.44043,20803.28906,242.2700043,13677.32031,2602.590088
2013-07-01,1614.959961,9311.44043,20803.28906,241.0500031,13852.5,2622.620117
2013-07-02,1614.079956,9203.849609,20658.65039,240.8000031,14098.74023,2603.199951
2013-07-03,1615.410034,8900.25,20147.31055,236.6300049,14055.55957,2570.76001
2013-07-04,1615.410034,9024.009766,20468.66992,236.6300049,14018.92969,2646.540039
2013-07-05,1631.890015,9209.339844,20854.66992,237.2799988,14309.96973,2596.01001
2013-07-08,1640.459961,9063.299805,20582.18945,235.1199951,14109.33984,2650.850098
2013-07-09,1652.319946,9051.230469,20683.00977,236.9400024,14472.90039,2664.139893
2013-07-10,1652.619995,9215.080078,20904.56055,236.2299957,14416.59961,2659.709961
2013-07-11,1675.02002,9215.080078,21437.49023,243.8800049,14472.58008,2681.320068
2013-07-12,1680.189941,9433.660156,21277.2793,242.7200012,14506.25,2674.870117
2013-07-15,1682.5,9445.55957,21303.31055,243.4299927,14506.25,2686.689941
2013-07-16,1676.26001,9419.509766,21312.38086,242.0200043,14599.12012,2665.610107
2013-07-17,1680.910034,9480.849609,21371.86914,244.8200073,14615.04004,2681.879883
2013-07-18,1689.369995,9492.070313,21345.2207,242.9199982,14808.5,2717.98999
2013-07-19,1692.089966,9448.509766,21362.41992,242.0299988,14589.91016,2716.169922
2013-07-22,1695.530029,9415.05957,21416.5,243.1799927,14658.04004,2725.399902
2013-07-23,1692.390015,9780.160156,21915.41992,246.6300049,14778.50977,2722.899902
2013-07-24,1685.939941,9778.509766,21968.92969,247.8399963,14731.28027,2752.25
2013-07-25,1690.25,9752.599609,21900.96094,247.7100067,14562.92969,2740.290039
2013-07-26,1691.650024,9755.660156,21968.94922,247.8000031,14129.98047,2741.959961
2013-07-29,1685.329956,9641.070313,21850.15039,246.5299988,13661.12988,2741.72998
2013-07-30,1685.959961,9669.610352,21953.96094,248.7799988,13869.82031,2759.209961
2013-07-31,1685.72998,9658.540039,21883.66016,247.9900055,13668.32031,2768.149902
2013-08-01,1706.869995,9723.929688,22088.78906,248.8899994,14005.76953,2768.149902
2013-08-02,1709.670044,9734.80957,22190.9707,249.3300018,14466.16016,2811
2013-08-05,1707.140015,9725.959961,22222.00977,248.25,14258.04004,2809.080078
2013-08-06,1697.369995,9650.419922,21923.69922,246.8000031,14401.05957,2790.780029
2013-08-07,1690.910034,9446.379883,21588.83984,242.75,13824.94043,2794.439941
2013-08-08,1697.47998,9484.639648,21655.88086,243.3899994,13605.55957,2816.879883
